"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"774","2020/05/11","BY",9452409,6268,32,22973,131,22973,22973,0.00243038573553049,0.000663111382505772,0.00243038573553049,0.00243038573553049
"773","2020/05/18","BY",9452409,6677,34,29650,165,29650,29650,0.00313676651105554,0.000706380775525054,0.00313676651105554,0.00313676651105554
"772","2020/05/25","BY",9452409,6548,34,36198,199,36198,36198,0.00382949997191192,0.000692733460856381,0.00382949997191192,0.00382949997191192
"771","2020/06/01","BY",9452409,6358,36,42556,235,42555,42556,0.00450213273674468,0.000672632764832753,0.00450202694360771,0.00450213273674468
"770","2020/06/08","BY",9452409,6074,34,48630,269,48603,48630,0.00514472025067895,0.000642587513934279,0.00514186383598086,0.00514472025067895
"769","2020/06/15","BY",9452409,5343,39,53973,308,53897,53973,0.00570997298149075,0.000565252730811796,0.0057019327030813,0.00570997298149075
"768","2020/06/22","BY",9452409,4532,38,58505,346,58411,58505,0.00618942747822275,0.000479454496731997,0.0061794829233479,0.00618942747822275
"767","2020/06/29","BY",9452409,2970,37,61475,383,60911,61475,0.00650363309501313,0.000314205616790386,0.00644396576576405,0.00650363309501313
"766","2020/07/06","BY",9452409,2079,40,63554,423,60976,63554,0.0067235770267664,0.000219943931753271,0.00645084231966687,0.0067235770267664
"765","2020/07/13","BY",9452409,1378,41,64932,464,59125,64931,0.00686935996950619,0.000145782942739782,0.00625501922314195,0.00686925417636922
"764","2020/07/20","BY",9452409,1163,35,66095,499,55632,66068,0.00699239738779818,0.000123037418291993,0.00588548379571811,0.00698954097310008
"763","2020/07/27","BY",9452409,1037,35,67132,534,50427,67056,0.0071021048708324,0.000109707483034219,0.00533483051780768,0.00709406459242295
"762","2020/08/03","BY",9452409,935,33,68067,567,45094,67973,0.00720102145389604,9.89165830636402e-05,0.00477063571836555,0.00719107689902119
"761","2020/08/10","BY",9452409,783,20,68850,587,39200,68286,0.00728385748014078,8.28360262447382e-05,0.00414709096908524,0.00722419015089169
"760","2020/08/17","BY",9452409,666,23,69516,610,33318,66938,0.00735431570936044,7.04582292196624e-05,0.00352481573744852,0.0070815810022609
"759","2020/08/24","BY",9452409,952,32,70468,642,27912,64661,0.00745503077575251,0.00010071506639207,0.00295289803900783,0.00684069002938828
"758","2020/08/31","BY",9452409,1219,34,71687,676,23057,61224,0.00758399260971462,0.000128961833962115,0.00243927235903567,0.00647707901763455
"757","2020/09/07","BY",9452409,1172,35,72859,711,18886,56154,0.00770798216623932,0.000123989556524691,0.00199800918474857,0.0059407078132146
"756","2020/09/14","BY",9452409,1314,39,74173,750,15668,51200,0.00784699434821324,0.000139012181973929,0.0016575668699905,0.00541660861268276
"755","2020/09/21","BY",9452409,1501,30,75674,780,14199,46024,0.0080057898467999,0.000158795498586657,0.00150215675178677,0.00486902333574436
"754","2020/09/28","BY",9452409,1935,38,77609,818,14055,41411,0.00821049956683,0.0002047097200301,0.0014869225400636,0.00438099959491808
"753","2020/10/05","BY",9452409,2686,39,80295,857,15363,37739,0.00849465993272191,0.000284160365891912,0.00162529996321573,0.00399252719597724
"752","2020/10/12","BY",9452409,3239,39,83534,896,17439,34904,0.00883732390335628,0.000342663970634364,0.0018449265155581,0.00369260365267732
"751","2020/10/19","BY",9452409,4164,33,87698,929,20566,33725,0.00927784652568462,0.00044052262232834,0.00217574165485222,0.00356787354419387
"750","2020/10/26","BY",9452409,5125,28,92823,957,24756,34318,0.00982003635263772,0.000542189826953108,0.00261901489874169,0.00363060887441498
"749","2020/11/02","BY",9452409,6636,28,99459,985,30609,37984,0.0105220796095472,0.000702043256909429,0.00323822212940638,0.00401844651453402
"748","2020/11/09","BY",9452409,6820,22,106279,1007,36763,42725,0.0112435888036584,0.000721509194111258,0.00388927309429797,0.00452001177689201
"747","2020/11/16","BY",9452409,7906,39,114185,1046,43717,49253,0.0120799893445152,0.000836400540856833,0.00462495856876274,0.00521062937500906
"746","2020/11/23","BY",9452409,9814,50,123999,1096,52312,57904,0.0131182431907041,0.00103825384618884,0.00553425058098946,0.0061258458029059
"745","2020/11/30","BY",9452409,11009,55,135008,1151,62149,67876,0.0142829198355678,0.00116467664486376,0.00657493766932853,0.00718081496473544
"744","2020/12/07","BY",9452409,12149,56,147157,1207,72984,79090,0.0155682006565734,0.00128528082100552,0.00772120630836012,0.00836717920267733
"743","2020/12/14","BY",9452409,13138,56,160295,1263,84621,91445,0.0169581108900387,0.00138991023346535,0.00895232104323882,0.00967425340989794
