"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"6543","2020/01/06","QA",2832071,0,0,0,0,0,0,0,0,0,0
"6542","2020/01/13","QA",2832071,0,0,0,0,0,0,0,0,0,0
"6541","2020/01/20","QA",2832071,0,0,0,0,0,0,0,0,0,0
"6540","2020/01/27","QA",2832071,0,0,0,0,0,0,0,0,0,0
"6539","2020/02/03","QA",2832071,0,0,0,0,0,0,0,0,0,0
"6538","2020/02/10","QA",2832071,0,0,0,0,0,0,0,0,0,0
"6537","2020/02/17","QA",2832071,0,0,0,0,0,0,0,0,0,0
"6536","2020/02/24","QA",2832071,0,0,0,0,0,0,0,0,0,0
"6535","2020/03/02","QA",2832071,3,0,3,0,3,3,1.05929547670238e-06,1.05929547670238e-06,1.05929547670238e-06,1.05929547670238e-06
"6534","2020/03/09","QA",2832071,12,0,15,0,15,15,5.29647738351192e-06,4.23718190680954e-06,5.29647738351192e-06,5.29647738351192e-06
"6533","2020/03/16","QA",2832071,386,0,401,0,401,401,0.000141592495385885,0.000136296018002374,0.000141592495385885,0.000141592495385885
"6532","2020/03/23","QA",2832071,93,0,494,0,494,494,0.000174430655163659,3.28381597777739e-05,0.000174430655163659,0.000174430655163659
"6531","2020/03/30","QA",2832071,140,1,634,1,634,634,0.000223864444076437,4.9433788912778e-05,0.000223864444076437,0.000223864444076437
"6530","2020/04/06","QA",2832071,970,3,1604,4,1604,1604,0.000566369981543542,0.000342505537467104,0.000566369981543542,0.000566369981543542
"6529","2020/04/13","QA",2832071,1375,3,2979,7,2979,2979,0.00105188040836547,0.000485510426821926,0.00105188040836547,0.00105188040836547
"6528","2020/04/20","QA",2832071,2469,1,5448,8,5448,5448,0.00192368058569153,0.000871800177326063,0.00192368058569153,0.00192368058569153
"6527","2020/04/27","QA",2832071,4839,2,10287,10,10287,10287,0.00363232418961248,0.00170864360392095,0.00363232418961248,0.00363232418961248
"6526","2020/05/04","QA",2832071,5264,2,15551,12,15551,15551,0.00549103465273293,0.00185871046312045,0.00549103465273293,0.00549103465273293
"6525","2020/05/11","QA",2832071,6969,2,22520,14,22520,22520,0.00795177804511257,0.00246074339237964,0.00795177804511257,0.00795177804511257
"6524","2020/05/18","QA",2832071,10084,1,32604,15,32604,32604,0.0115124232408015,0.00356064519568895,0.0115124232408015,0.0115124232408015
"6523","2020/05/25","QA",2832071,11110,8,43714,23,43711,43714,0.0154353474895227,0.00392292424872117,0.015434288194046,0.0154353474895227
"6522","2020/06/01","QA",2832071,13196,15,56910,38,56895,56910,0.0200948351930442,0.00465948770352156,0.0200895387156607,0.0200948351930442
"6521","2020/06/08","QA",2832071,11880,16,68790,54,68389,68790,0.0242896452807857,0.00419481008774144,0.0241480527853998,0.0242896452807857
"6520","2020/06/15","QA",2832071,10812,19,79602,73,79108,79602,0.0281073461788211,0.0038177008980354,0.0279329155236574,0.0281073461788211
"6519","2020/06/22","QA",2832071,7767,25,87369,98,86735,87369,0.0308498621680036,0.00274251598918247,0.0306259977239271,0.0308498621680036
"6518","2020/06/29","QA",2832071,7044,12,94413,110,92809,94413,0.0333370879473008,0.0024872257792972,0.0327707179657572,0.0333370879473008
"6517","2020/07/06","QA",2832071,5386,18,99799,128,96820,99796,0.0352388764264738,0.00190178847917302,0.0341869960181083,0.0352378171309971
"6516","2020/07/13","QA",2832071,3799,19,103598,147,98150,103583,0.0365802975984712,0.00134142117199745,0.0346566170127797,0.0365750011210877
"6515","2020/07/20","QA",2832071,3050,10,106648,157,96361,106247,0.0376572479997853,0.00107695040131409,0.0340249238101728,0.0375156555043994
"6514","2020/07/27","QA",2832071,2657,8,109305,165,93754,108811,0.0385954306936514,0.000938182693866079,0.0331043960409185,0.0384210000384877
"6513","2020/08/03","QA",2832071,1802,12,111107,177,88587,110473,0.0392317141766573,0.000636283483005899,0.0312799361315447,0.0390078497325809
"6512","2020/08/10","QA",2832071,1840,7,112947,184,80343,111343,0.0398814154023681,0.000649701225710796,0.0283689921615666,0.0393150454208245
"6511","2020/08/17","QA",2832071,2133,9,115080,193,71366,112101,0.0406345744863035,0.000753159083935396,0.0251992269967808,0.039582694077938
"6510","2020/08/24","QA",2832071,1928,0,117008,193,60098,111560,0.0413153483793309,0.000680773893027399,0.0212205131862866,0.0393916677936394
"6509","2020/08/31","QA",2832071,1567,4,118575,197,49785,108288,0.0418686537166618,0.000553305337330879,0.0175790084358761,0.0382363295270493
"6508","2020/09/07","QA",2832071,1520,6,120095,203,40493,104544,0.0424053634248576,0.000536709708195875,0.0142980172460366,0.0369143287721247
"6507","2020/09/14","QA",2832071,1645,2,121740,205,34371,99220,0.0429862104445828,0.000580847019725141,0.0121363482765792,0.0350344323994702
"6506","2020/09/21","QA",2832071,1636,5,123376,210,28963,90772,0.0435638795778778,0.000577669133295034,0.0102267916305771,0.0320514563370763
"6505","2020/09/28","QA",2832071,1708,4,125084,214,25285,81370,0.0441669718026137,0.000603092224735891,0.00892809537613993,0.028731624313091
"6504","2020/10/05","QA",2832071,1414,2,126498,216,22900,69588,0.0446662530706328,0.000499281268019057,0.00808595547216154,0.0245714178775885
"6503","2020/10/12","QA",2832071,1487,4,127985,220,21337,59195,0.0451913105285849,0.000525057457952149,0.0075340625287996,0.0209016652477992
"6502","2020/10/19","QA",2832071,1446,4,129431,224,20126,49829,0.0457018909483555,0.00051058041977055,0.00710646025470407,0.0175945447695344
"6501","2020/10/26","QA",2832071,1739,6,131170,230,20063,43801,0.0463159292263506,0.000614038277995149,0.00708421504969332,0.0154660670583471
"6500","2020/11/02","QA",2832071,1550,2,132720,232,19773,38307,0.0468632318893135,0.000547302662962899,0.00698181648694542,0.0135261439420128
"6499","2020/11/09","QA",2832071,1483,0,134203,232,19123,34404,0.0473868769532967,0.000523645063983212,0.00675230246699324,0.012148000526823
"6498","2020/11/16","QA",2832071,1582,2,135785,234,18777,32187,0.0479454787680111,0.000558601814714391,0.00663013038868023,0.0113651811695399
"6497","2020/11/23","QA",2832071,1444,2,137229,236,18654,30581,0.0484553529907972,0.000509874222786081,0.00658669927413543,0.0107981049910119
"6496","2020/11/30","QA",2832071,1419,1,138648,237,18553,29343,0.0489563997512774,0.000501046760480228,0.00655103632641978,0.010360969057626
"6495","2020/12/07","QA",2832071,1260,2,139908,239,18168,28801,0.0494013038514924,0.000444904100215002,0.00641509340690964,0.0101695896748351
"6494","2020/12/14","QA",2832071,1213,2,141121,241,17745,28174,0.0498296123225724,0.000428308471079998,0.00626573274469461,0.00994819692020433
