"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"BR",2020-06-24,204453710,0.0496894409937888,0,0.0433333333333333,322,9,0.0490611794256911,14653,0.00548932138292101,0.0113042229305244,14653,0.0490746886226813,0.00537128722697439,0.00537128722697439,"BRAC",803513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR",2020-06-24,204453710,0.0496894409937888,0,0.0433333333333333,322,9,0.0490611794256911,14653,0.00548932138292101,0.0113042229305244,14653,0.0490746886226813,0.00537128722697439,0.00537128722697439,"BRAL",3340932,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR",2020-06-24,204453710,0.0496894409937888,0,0.0433333333333333,322,9,0.0490611794256911,14653,0.00548932138292101,0.0113042229305244,14653,0.0490746886226813,0.00537128722697439,0.00537128722697439,"BRAM",3938336,0.102310231023102,0.177777777777778,0.01,0.0075,0.0297029702970297,0.015,303,3,0.102310231023102,0.177777777777778,0.01,0.0075,0.0297029702970297,0.015
"BR",2020-06-24,204453710,0.0496894409937888,0,0.0433333333333333,322,9,0.0490611794256911,14653,0.00548932138292101,0.0113042229305244,14653,0.0490746886226813,0.00537128722697439,0.00537128722697439,"BRAP",766679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR",2020-06-24,204453710,0.0496894409937888,0,0.0433333333333333,322,9,0.0490611794256911,14653,0.00548932138292101,0.0113042229305244,14653,0.0490746886226813,0.00537128722697439,0.00537128722697439,"BRBA",15203934,0.0378447722899294,0.0522064777327935,0.010443864229765,0.0254072398190045,0.0894255874673629,0.17158371040724,1559,19,0.0378447722899294,0.0522064777327935,0.010443864229765,0.0254072398190045,0.0894255874673629,0.17158371040724
"BR",2020-06-24,204453710,0.0496894409937888,0,0.0433333333333333,322,9,0.0490611794256911,14653,0.00548932138292101,0.0113042229305244,14653,0.0490746886226813,0.00537128722697439,0.00537128722697439,"BRCE",8904459,0.10597609561753,0.137948717948718,0.0159362549800797,0.0273076923076923,0.0108786610878661,0.0129166666666667,1255,13,0.10597609561753,0.137948717948718,0.0159362549800797,0.0273076923076923,0.0108786610878661,0.0129166666666667
"BR",2020-06-24,204453710,0.0496894409937888,0,0.0433333333333333,322,9,0.0490611794256911,14653,0.00548932138292101,0.0113042229305244,14653,0.0490746886226813,0.00537128722697439,0.00537128722697439,"BRDF",2914830,0.0258397932816537,0.0283333333333333,0.00261096605744125,0.00153846153846154,0.00261096605744125,0.00153846153846154,387,14,0.0258397932816537,0.0283333333333333,0.00261096605744125,0.00153846153846154,0.00261096605744125,0.00153846153846154
"BR",2020-06-24,204453710,0.0496894409937888,0,0.0433333333333333,322,9,0.0490611794256911,14653,0.00548932138292101,0.0113042229305244,14653,0.0490746886226813,0.00537128722697439,0.00537128722697439,"BRES",3929911,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR",2020-06-24,204453710,0.0496894409937888,0,0.0433333333333333,322,9,0.0490611794256911,14653,0.00548932138292101,0.0113042229305244,14653,0.0490746886226813,0.00537128722697439,0.00537128722697439,"BRFN",3061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR",2020-06-24,204453710,0.0496894409937888,0,0.0433333333333333,322,9,0.0490611794256911,14653,0.00548932138292101,0.0113042229305244,14653,0.0490746886226813,0.00537128722697439,0.00537128722697439,"BRGO",6610681,0.012396694214876,0.0441666666666667,0,0,0,0,242,4,0.012396694214876,0.0441666666666667,0,0,0,0
"BR",2020-06-24,204453710,0.0496894409937888,0,0.0433333333333333,322,9,0.0490611794256911,14653,0.00548932138292101,0.0113042229305244,14653,0.0490746886226813,0.00537128722697439,0.00537128722697439,"BRMA",6904241,0.233333333333333,0.233333333333333,0,0,0,0,60,2,0.233333333333333,0.233333333333333,0,0,0,0
