"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country"
"1","PT","PT01",714200,0.0468965517241379,0.04,NA,NA,2900,44,0.0468965517241379,0.04,NA,NA,10561097,0.00358637178720861,NA,3346,38,0.0132113242711142,61531,0,0,0.0127149219866198,0
"2","PT","PT02",152758,0.00854700854700855,0.006,NA,NA,351,5,0.00854700854700855,0.006,NA,NA,10561097,0.00358637178720861,NA,3346,38,0.0132113242711142,61531,0,0,0.0127149219866198,0
"3","PT","PT03",848185,0.0155629664919803,0.0127155003036473,NA,NA,6297,93,0.0155629664919803,0.0127155003036473,NA,NA,10561097,0.00358637178720861,NA,3346,38,0.0132113242711142,61531,0,0,0.0127149219866198,0
"4","PT","PT04",136252,0,0,NA,NA,50,2,0,0,NA,NA,10561097,0.00358637178720861,NA,3346,38,0.0132113242711142,61531,0,0,0.0127149219866198,0
"5","PT","PT05",196264,0.00796812749003984,0.003,NA,NA,502,10,0.00796812749003984,0.003,NA,NA,10561097,0.00358637178720861,NA,3346,38,0.0132113242711142,61531,0,0,0.0127149219866198,0
"6","PT","PT06",430104,0.00568720379146919,0.00541666666666667,NA,NA,2110,32,0.00568720379146919,0.00541666666666667,NA,NA,10561097,0.00358637178720861,NA,3346,38,0.0132113242711142,61531,0,0,0.0127149219866198,0
"7","PT","PT07",166706,0.00491803278688525,0.00428571428571429,NA,NA,610,7,0.00491803278688525,0.00428571428571429,NA,NA,10561097,0.00358637178720861,NA,3346,38,0.0132113242711142,61531,0,0,0.0127149219866198,0
"8","PT","PT08",451006,0.000521376433785193,0.00032258064516129,NA,NA,1918,31,0.000521376433785193,0.00032258064516129,NA,NA,10561097,0.00358637178720861,NA,3346,38,0.0132113242711142,61531,0,0,0.0127149219866198,0
"9","PT","PT09",160939,0.00952380952380952,0.00416666666666667,NA,NA,525,12,0.00952380952380952,0.00416666666666667,NA,NA,10561097,0.00358637178720861,NA,3346,38,0.0132113242711142,61531,0,0,0.0127149219866198,0
"10","PT","PT10",470930,0.00327868852459016,0.0032,NA,NA,1525,25,0.00327868852459016,0.0032,NA,NA,10561097,0.00358637178720861,NA,3346,38,0.0132113242711142,61531,0,0,0.0127149219866198,0
"11","PT","PT11",2250533,0.00907194488914763,0.0135423252212109,NA,NA,20613,341,0.00907194488914763,0.0135423252212109,NA,NA,10561097,0.00358637178720861,NA,3346,38,0.0132113242711142,61531,0,0,0.0127149219866198,0
"12","PT","PT12",118506,0.0135135135135135,0.012,NA,NA,370,5,0.0135135135135135,0.012,NA,NA,10561097,0.00358637178720861,NA,3346,38,0.0132113242711142,61531,0,0,0.0127149219866198,0
"13","PT","PT13",1817117,0.0186214749815795,0.0187468368990108,NA,NA,14929,207,0.0186214749815795,0.0187468368990108,NA,NA,10561097,0.00358637178720861,NA,3346,38,0.0132113242711142,61531,0,0,0.0127149219866198,0
"14","PT","PT14",453638,0.0180855756506396,0.0153125,NA,NA,2267,32,0.0180855756506396,0.0153125,NA,NA,10561097,0.00358637178720861,NA,3346,38,0.0132113242711142,61531,0,0,0.0127149219866198,0
"15","PT","PT15",851258,0.00381436745073109,0.00395502645502646,NA,NA,3146,63,0.00381436745073109,0.00395502645502646,NA,NA,10561097,0.00358637178720861,NA,3346,38,0.0132113242711142,61531,0,0,0.0127149219866198,0
"16","PT","PT16",244836,0.025369978858351,0.0454545454545455,NA,NA,473,11,0.025369978858351,0.0454545454545455,NA,NA,10561097,0.00358637178720861,NA,3346,38,0.0132113242711142,61531,0,0,0.0127149219866198,0
"17","PT","PT17",206661,0.00674157303370787,0.00333333333333333,NA,NA,445,9,0.00674157303370787,0.00333333333333333,NA,NA,10561097,0.00358637178720861,NA,3346,38,0.0132113242711142,61531,0,0,0.0127149219866198,0
"18","PT","PT18",377653,0.00251572327044025,0.00333333333333333,NA,NA,795,12,0.00251572327044025,0.00333333333333333,NA,NA,10561097,0.00358637178720861,NA,3346,38,0.0132113242711142,61531,0,0,0.0127149219866198,0
"19","PT","PT20",245766,0.0270967741935484,0.0258333333333333,NA,NA,775,8,0.0270967741935484,0.0258333333333333,NA,NA,10561097,0.00358637178720861,NA,3346,38,0.0132113242711142,61531,0,0,0.0127149219866198,0
"20","PT","PT30",267785,0.0032258064516129,0.00282051282051282,NA,NA,930,13,0.0032258064516129,0.00282051282051282,NA,NA,10561097,0.00358637178720861,NA,3346,38,0.0132113242711142,61531,0,0,0.0127149219866198,0
