"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"PT",2020-07-18,10561097,0.0129589632829374,NA,NA,2778,30,0.0198004148754013,10858,0.00302270846378436,0.0029880924788721,10858,0.0184066371895796,0.00240690587413982,0.00240690587413982,"PT01",714200,0.0534575772437469,0.043,0,0,0,0,2039,30,0.0534575772437469,0.043,0,0,0,0
"PT",2020-07-18,10561097,0.0129589632829374,NA,NA,2778,30,0.0198004148754013,10858,0.00302270846378436,0.0029880924788721,10858,0.0184066371895796,0.00240690587413982,0.00240690587413982,"PT02",152758,0.00854700854700855,0.006,NA,NA,NA,NA,351,5,0.00854700854700855,0.006,NA,NA,NA,NA
"PT",2020-07-18,10561097,0.0129589632829374,NA,NA,2778,30,0.0198004148754013,10858,0.00302270846378436,0.0029880924788721,10858,0.0184066371895796,0.00240690587413982,0.00240690587413982,"PT03",848185,0.00408371618172537,0.00916666666666667,0,0,0,0,1959,30,0.00408371618172537,0.00916666666666667,0,0,0,0
"PT",2020-07-18,10561097,0.0129589632829374,NA,NA,2778,30,0.0198004148754013,10858,0.00302270846378436,0.0029880924788721,10858,0.0184066371895796,0.00240690587413982,0.00240690587413982,"PT04",136252,0,0,NA,NA,NA,NA,50,2,0,0,NA,NA,NA,NA
"PT",2020-07-18,10561097,0.0129589632829374,NA,NA,2778,30,0.0198004148754013,10858,0.00302270846378436,0.0029880924788721,10858,0.0184066371895796,0.00240690587413982,0.00240690587413982,"PT05",196264,0.00738007380073801,0.00272727272727273,NA,NA,NA,NA,542,11,0.00738007380073801,0.00272727272727273,NA,NA,NA,NA
"PT",2020-07-18,10561097,0.0129589632829374,NA,NA,2778,30,0.0198004148754013,10858,0.00302270846378436,0.0029880924788721,10858,0.0184066371895796,0.00240690587413982,0.00240690587413982,"PT06",430104,0.00566426364572606,0.00544444444444444,0,0,0,0,1942,30,0.00566426364572606,0.00544444444444444,0,0,0,0
"PT",2020-07-18,10561097,0.0129589632829374,NA,NA,2778,30,0.0198004148754013,10858,0.00302270846378436,0.0029880924788721,10858,0.0184066371895796,0.00240690587413982,0.00240690587413982,"PT07",166706,0.00422535211267606,0.00375,NA,NA,NA,NA,710,8,0.00422535211267606,0.00375,NA,NA,NA,NA
"PT",2020-07-18,10561097,0.0129589632829374,NA,NA,2778,30,0.0198004148754013,10858,0.00302270846378436,0.0029880924788721,10858,0.0184066371895796,0.00240690587413982,0.00240690587413982,"PT08",451006,0.000583090379008746,0.000333333333333333,NA,NA,NA,NA,1715,30,0.000583090379008746,0.000333333333333333,NA,NA,NA,NA
"PT",2020-07-18,10561097,0.0129589632829374,NA,NA,2778,30,0.0198004148754013,10858,0.00302270846378436,0.0029880924788721,10858,0.0184066371895796,0.00240690587413982,0.00240690587413982,"PT09",160939,0.00952380952380952,0.00416666666666667,NA,NA,NA,NA,525,12,0.00952380952380952,0.00416666666666667,NA,NA,NA,NA
"PT",2020-07-18,10561097,0.0129589632829374,NA,NA,2778,30,0.0198004148754013,10858,0.00302270846378436,0.0029880924788721,10858,0.0184066371895796,0.00240690587413982,0.00240690587413982,"PT10",470930,0.00542168674698795,0.00592592592592593,0,0,0.01,0.01,1660,27,0.00542168674698795,0.00592592592592593,0,0,0.01,0.01
"PT",2020-07-18,10561097,0.0129589632829374,NA,NA,2778,30,0.0198004148754013,10858,0.00302270846378436,0.0029880924788721,10858,0.0184066371895796,0.00240690587413982,0.00240690587413982,"PT11",2250533,0.0102115244347192,0.00923856209150327,0.0087719298245614,0.0823809523809524,0.00657894736842105,0.010952380952381,1371,30,0.0102115244347192,0.00923856209150327,0.0087719298245614,0.0823809523809524,0.00657894736842105,0.010952380952381
