"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"PT",2021-02-04,10561097,0,0,0,0,0,0.0706280109896044,4492,0.00986139670611727,0.0205508386751001,4492,0.0706280109896044,0.00986139670611727,0.00986139670611727,"PT01",714200,0.1125,0.161111111111111,0,0,0,0,160,3,0.1125,0.161111111111111,0,0,0,0
"PT",2021-02-04,10561097,0,0,0,0,0,0.0706280109896044,4492,0.00986139670611727,0.0205508386751001,4492,0.0706280109896044,0.00986139670611727,0.00986139670611727,"PT02",152758,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PT",2021-02-04,10561097,0,0,0,0,0,0.0706280109896044,4492,0.00986139670611727,0.0205508386751001,4492,0.0706280109896044,0.00986139670611727,0.00986139670611727,"PT03",848185,0.0909090909090909,0.0865934065934066,0.0106524633821571,0.0109090909090909,0.0199733688415446,0.0136363636363636,803,13,0.0909090909090909,0.0865934065934066,0.0106524633821571,0.0109090909090909,0.0199733688415446,0.0136363636363636
"PT",2021-02-04,10561097,0,0,0,0,0,0.0706280109896044,4492,0.00986139670611727,0.0205508386751001,4492,0.0706280109896044,0.00986139670611727,0.00986139670611727,"PT04",136252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PT",2021-02-04,10561097,0,0,0,0,0,0.0706280109896044,4492,0.00986139670611727,0.0205508386751001,4492,0.0706280109896044,0.00986139670611727,0.00986139670611727,"PT05",196264,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PT",2021-02-04,10561097,0,0,0,0,0,0.0706280109896044,4492,0.00986139670611727,0.0205508386751001,4492,0.0706280109896044,0.00986139670611727,0.00986139670611727,"PT06",430104,0.104347826086957,0.157777777777778,0,0,0.11304347826087,0.133333333333333,230,3,0.104347826086957,0.157777777777778,0,0,0.11304347826087,0.133333333333333
"PT",2021-02-04,10561097,0,0,0,0,0,0.0706280109896044,4492,0.00986139670611727,0.0205508386751001,4492,0.0706280109896044,0.00986139670611727,0.00986139670611727,"PT07",166706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PT",2021-02-04,10561097,0,0,0,0,0,0.0706280109896044,4492,0.00986139670611727,0.0205508386751001,4492,0.0706280109896044,0.00986139670611727,0.00986139670611727,"PT08",451006,0.114754098360656,0.144086021505376,0,0,0.0163934426229508,0.0222222222222222,61,3,0.114754098360656,0.144086021505376,0,0,0.0163934426229508,0.0222222222222222
"PT",2021-02-04,10561097,0,0,0,0,0,0.0706280109896044,4492,0.00986139670611727,0.0205508386751001,4492,0.0706280109896044,0.00986139670611727,0.00986139670611727,"PT09",160939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PT",2021-02-04,10561097,0,0,0,0,0,0.0706280109896044,4492,0.00986139670611727,0.0205508386751001,4492,0.0706280109896044,0.00986139670611727,0.00986139670611727,"PT10",470930,0.0833333333333333,0.05,0.0833333333333333,0.05,0,0,12,2,0.0833333333333333,0.05,0.0833333333333333,0.05,0,0
"PT",2021-02-04,10561097,0,0,0,0,0,0.0706280109896044,4492,0.00986139670611727,0.0205508386751001,4492,0.0706280109896044,0.00986139670611727,0.00986139670611727,"PT11",2250533,0.0714285714285714,0.104264705882353,0.0163090128755365,0.0533333333333333,0.0240384615384615,0.0932291666666667,1190,17,0.0714285714285714,0.104264705882353,0.0163090128755365,0.0533333333333333,0.0240384615384615,0.0932291666666667
"PT",2021-02-04,10561097,0,0,0,0,0,0.0706280109896044,4492,0.00986139670611727,0.0205508386751001,4492,0.0706280109896044,0.00986139670611727,0.00986139670611727,"PT12",118506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PT",2021-02-04,10561097,0,0,0,0,0,0.0706280109896044,4492,0.00986139670611727,0.0205508386751001,4492,0.0706280109896044,0.00986139670611727,0.00986139670611727,"PT13",1817117,0.0729032258064516,0.0915996765996766,0.00344827586206897,0.01175,0.00758620689655172,0.0116910949410949,1550,21,0.0729032258064516,0.0915996765996766,0.00344827586206897,0.01175,0.00758620689655172,0.0116910949410949
"PT",2021-02-04,10561097,0,0,0,0,0,0.0706280109896044,4492,0.00986139670611727,0.0205508386751001,4492,0.0706280109896044,0.00986139670611727,0.00986139670611727,"PT14",453638,0.0777777777777778,0.0555555555555556,0,0,0.111111111111111,0.111111111111111,90,3,0.0777777777777778,0.0555555555555556,0,0,0.111111111111111,0.111111111111111
"PT",2021-02-04,10561097,0,0,0,0,0,0.0706280109896044,4492,0.00986139670611727,0.0205508386751001,4492,0.0706280109896044,0.00986139670611727,0.00986139670611727,"PT15",851258,0.121212121212121,0.12769798136646,0.0151515151515152,0.0357142857142857,0.0303030303030303,0.0513392857142857,66,4,0.121212121212121,0.12769798136646,0.0151515151515152,0.0357142857142857,0.0303030303030303,0.0513392857142857
"PT",2021-02-04,10561097,0,0,0,0,0,0.0706280109896044,4492,0.00986139670611727,0.0205508386751001,4492,0.0706280109896044,0.00986139670611727,0.00986139670611727,"PT16",244836,0.0652173913043478,0.150833333333333,0,0,0,0,230,2,0.0652173913043478,0.150833333333333,0,0,0,0
"PT",2021-02-04,10561097,0,0,0,0,0,0.0706280109896044,4492,0.00986139670611727,0.0205508386751001,4492,0.0706280109896044,0.00986139670611727,0.00986139670611727,"PT17",206661,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PT",2021-02-04,10561097,0,0,0,0,0,0.0706280109896044,4492,0.00986139670611727,0.0205508386751001,4492,0.0706280109896044,0.00986139670611727,0.00986139670611727,"PT18",377653,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PT",2021-02-04,10561097,0,0,0,0,0,0.0706280109896044,4492,0.00986139670611727,0.0205508386751001,4492,0.0706280109896044,0.00986139670611727,0.00986139670611727,"PT20",245766,0.02,0.02,0,0,0,0,50,1,0.02,0.02,0,0,0,0
"PT",2021-02-04,10561097,0,0,0,0,0,0.0706280109896044,4492,0.00986139670611727,0.0205508386751001,4492,0.0706280109896044,0.00986139670611727,0.00986139670611727,"PT30",267785,0,0,0,0,0,0,50,1,0,0,0,0,0,0
