"date","region","regionname","population","sample_size","reach","sample_size_recent","reach_recent","cases_est","cases_low","cases_high","recentcases_est","recentcases_low","recentcases_high","fatalities_est","fatalities_low","fatalities_high","p_cases","p_cases_low","p_cases_high","p_fatalities","p_fatalities_low","p_fatalities_high","p_recentcases","p_recentcases_low","p_recentcases_high","p_stillsick","p_stillsick_low","p_stillsick_high"
"2020/06/02","ESCE","Ciudad Autónoma:Ceuta",84777,1,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/02","ESML","Ciudad Autónoma:Melilla",86487,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/02","ESC","Provincia:A Coruña",1119596,2,17,1,2,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/02","ESVI","Provincia:Álava",331549,1,30,0,0,55258.1666666667,11043.2370726687,99473.0962606646,NA,NA,NA,NA,NA,NA,0.166666666666667,0.0333080089901303,0.300025324343203,NA,NA,NA,NA,NA,NA,0,0,0
"2020/06/02","ESAB","Provincia:Albacete",388167,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/02","ESA","Provincia:Alicante",1858683,6,254,1,54,212211.838582677,139518.753458743,284904.923706611,0,0,0,NA,NA,NA,0.114173228346457,0.0750632321158279,0.153283224577086,NA,NA,NA,NA,NA,NA,0,0,0
"2020/06/02","ESAL","Provincia:Almería",716820,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/02","ESO","Provincia:Asturias",1022800,71,4665,0,0,24336.7202572347,19863.5097043624,28809.9308101071,NA,NA,NA,NA,NA,NA,0.0237942122186495,0.0194207173488095,0.0281677070884895,NA,NA,NA,NA,NA,NA,0.0434782608695652,0,0.102410464331552
"2020/06/02","ESAV","Provincia:Ávila",157640,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/02","ESBA","Provincia:Badajoz",673559,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/02","ESPM","Provincia:Balears",1149460,51,3127,1,7,40802.7054685002,33348.054917049,48257.3560199513,0,0,0,NA,NA,NA,0.0354972817396866,0.0290119316174978,0.0419826318618754,NA,NA,NA,NA,NA,NA,0.142857142857143,0.0370290350666076,0.248685250647678
"2020/06/02","ESB","Provincia:Barcelona",5664579,8,284,1,16,219402.707746479,92282.122092411,346523.293400547,0,0,0,NA,NA,NA,0.0387323943661972,0.0162910821955896,0.0611737065368047,NA,NA,NA,NA,NA,NA,0,0,0
"2020/06/02","ESBI","Provincia:Bizkaia",1152651,4,185,0,0,56074.9135135135,20342.2064995777,91807.6205274494,NA,NA,NA,NA,NA,NA,0.0486486486486487,0.0176481922972154,0.0796491050000819,NA,NA,NA,NA,NA,NA,0.111111111111111,0,0.316430196199952
"2020/06/02","ESBU","Provincia:Burgos",356958,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/02","ESCC","Provincia:Cáceres",394151,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/02","ESCA","Provincia:Cádiz",1240155,1,20,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/02","ESS","Provincia:Cantabria",581078,30,2010,2,120,20525.6407960199,15836.3570024672,25214.9245895726,0,0,0,NA,NA,NA,0.0353233830845771,0.0272534100455829,0.0433933561235714,NA,NA,NA,0,0,0,0,0,0
"2020/06/02","ESCS","Provincia:Castellón",579962,1,25,0,0,69595.44,0,143472.49670688,NA,NA,NA,NA,NA,NA,0.12,0,0.247382581456854,NA,NA,NA,NA,NA,NA,0,0,0
"2020/06/02","ESCR","Provincia:Ciudad Real",495761,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/02","ESCO","Provincia:Córdoba",782979,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/02","ESCU","Provincia:Cuenca",196329,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/02","ESSS","Provincia:Gipuzkoa",723576,2,90,0,0,16079.4666666667,0,38115.0633174066,NA,NA,NA,NA,NA,NA,0.0222222222222222,0,0.0526759639863768,NA,NA,NA,NA,NA,NA,0,0,0
"2020/06/02","ESGI","Provincia:Girona",771044,1,2,1,2,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/02","ESGR","Provincia:Granada",914678,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/02","ESGU","Provincia:Guadalajara",257762,1,60,0,0,68736.5333333333,39894.462583841,97578.6040828256,NA,NA,NA,NA,NA,NA,0.266666666666667,0.15477247454567,0.378560858787663,NA,NA,NA,NA,NA,NA,0,0,0
"2020/06/02","ESH","Provincia:Huelva",521870,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/02","ESHU","Provincia:Huesca",220461,1,50,0,0,4409.22,0,12964.2768045587,NA,NA,NA,NA,NA,NA,0.02,0,0.058805307081791,NA,NA,NA,NA,NA,NA,0,0,0
"2020/06/02","ESJ","Provincia:Jaén",633564,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/02","ESLO","Provincia:La Rioja",316798,16,1011,2,200,15354.2057368942,11160.582936655,19547.8285371333,0,0,0,NA,NA,NA,0.0484668644906034,0.0352293352125171,0.0617043937686897,NA,NA,NA,0,0,0,0,0,0
"2020/06/02","ESGC","Provincia:Las Palmas",1120406,1,70,0,0,80029,12433.445129613,147624.554870387,NA,NA,NA,NA,NA,NA,0.0714285714285714,0.011097267534816,0.131759875322327,NA,NA,NA,NA,NA,NA,0,0,0
"2020/06/02","ESLE","Provincia:León",460001,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/02","ESL","Provincia:Lleida",434930,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/02","ESLU","Provincia:Lugo",329587,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/02","ESM","Provincia:Madrid",6663394,1000,70534,29,1760,594031.551762271,580018.745182745,608044.358341796,86999.802967359,50883.6742920773,123115.931642641,NA,NA,NA,0.0891484957609096,0.0870455424341927,0.0912514490876265,NA,NA,NA,0.130177514792899,0.079444807112086,0.180910222473713,0.062007874015748,0.0515218884318282,0.0724938595996679
"2020/06/02","ESMA","Provincia:Málaga",1661785,3,103,0,0,112936.844660194,32166.5392573404,193707.150063048,NA,NA,NA,NA,NA,NA,0.0679611650485437,0.0193566190917239,0.116565711005363,NA,NA,NA,NA,NA,NA,0.142857142857143,0,0.402082007388211
"2020/06/02","ESMU","Provincia:Murcia",1493898,60,3592,1,30,28696.815701559,21991.0957557021,35402.535647416,0,0,0,NA,NA,NA,0.0192093541202673,0.0147206139613963,0.0236980942791382,NA,NA,NA,0,0,0,0,0,0
"2020/06/02","ESNA","Provincia:Navarra / Nafarroa",654214,22,1520,1,18,27976.2565789474,21322.1352135948,34630.3779442999,0,0,0,NA,NA,NA,0.0427631578947368,0.0325919885749844,0.0529343272144893,NA,NA,NA,NA,NA,NA,0.1,0,0.285938509691368
"2020/06/02","ESOR","Provincia:Ourense",307651,1,60,0,0,10255.0333333333,0,24228.6408588885,NA,NA,NA,NA,NA,NA,0.0333333333333333,0,0.0787536554696344,NA,NA,NA,NA,NA,NA,0,0,0
"2020/06/02","ESP","Provincia:Palencia",160980,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/02","ESPO","Provincia:Pontevedra",942665,6,213,1,13,13276.9718309859,0,28194.825512192,0,0,0,NA,NA,NA,0.0140845070422535,0,0.029909698049882,NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.866767964039479
"2020/06/02","ESSA","Provincia:Salamanca",330119,1,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/02","ESTF","Provincia:Santa Cruz de Tenerife",1032983,4,120,0,0,8608.19166666667,0,25409.4912956338,NA,NA,NA,NA,NA,NA,0.00833333333333333,0,0.0245981698591689,NA,NA,NA,NA,NA,NA,0,0,0
"2020/06/02","ESSG","Provincia:Segovia",153129,1,20,0,0,7656.45,0,22282.8465696093,NA,NA,NA,NA,NA,NA,0.05,0,0.145516829402721,NA,NA,NA,NA,NA,NA,0,0,0
"2020/06/02","ESSE","Provincia:Sevilla",1942389,1,80,0,0,24279.8625,0,71569.1603980435,NA,NA,NA,NA,NA,NA,0.0125,0,0.0368459460993876,NA,NA,NA,NA,NA,NA,0,0,0
"2020/06/02","ESSO","Provincia:Soria",88636,2,90,0,0,6893.91111111111,1989.54885022408,11798.2733719981,NA,NA,NA,NA,NA,NA,0.0777777777777778,0.0224462842436943,0.133109271311861,NA,NA,NA,NA,NA,NA,0.285714285714286,0,0.620372146798186
"2020/06/02","EST","Provincia:Tarragona",804664,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/02","ESTE","Provincia:Teruel",134137,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/02","ESTO","Provincia:Toledo",694844,8,380,3,160,58513.1789473684,39112.1564644882,77914.2014302486,0,0,0,NA,NA,NA,0.0842105263157895,0.0562891188014694,0.11213193383011,NA,NA,NA,0,0,0,0,0,0
"2020/06/02","ESV","Provincia:Valencia / València",2565124,12,693,2,80,122148.761904762,81477.6972765192,162819.826533005,0,0,0,NA,NA,NA,0.0476190476190476,0.0317636485707978,0.0634744466672974,NA,NA,NA,0,0,0,0.181818181818182,0.0502246059330023,0.313411757703361
"2020/06/02","ESVA","Provincia:Valladolid",519546,1,20,0,0,51954.6,0,120263.66697996,NA,NA,NA,NA,NA,NA,0.1,0,0.231478381086487,NA,NA,NA,NA,NA,NA,0,0,0
"2020/06/02","ESZA","Provincia:Zamora",172539,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/02","ESZ","Provincia:Zaragoza",964693,2,52,0,0,278276.826923077,159487.151867102,397066.501979052,NA,NA,NA,NA,NA,NA,0.288461538461538,0.165324255350772,0.411598821572305,NA,NA,NA,NA,NA,NA,0,0,0
