"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs"
"EC","2020/08/27",17468736,0.0269230769230769,0.02,2080,19,0.082934659282758,6320,0.00810430385762344,5534,0.0690651246032179,0.0113539818161398,"ECA",881394,0,0,NA,NA,394,8,0,0,NA,NA
"EC","2020/08/27",17468736,0.0269230769230769,0.02,2080,19,0.082934659282758,6320,0.00810430385762344,5534,0.0690651246032179,0.0113539818161398,"ECB",209933,0,0,NA,NA,20,2,0,0,NA,NA
"EC","2020/08/27",17468736,0.0269230769230769,0.02,2080,19,0.082934659282758,6320,0.00810430385762344,5534,0.0690651246032179,0.0113539818161398,"ECC",186869,0,0,NA,NA,158,5,0,0,NA,NA
"EC","2020/08/27",17468736,0.0269230769230769,0.02,2080,19,0.082934659282758,6320,0.00810430385762344,5534,0.0690651246032179,0.0113539818161398,"ECD",161338,0,0,0,0,0,0,0,0,0,0
"EC","2020/08/27",17468736,0.0269230769230769,0.02,2080,19,0.082934659282758,6320,0.00810430385762344,5534,0.0690651246032179,0.0113539818161398,"ECE",643654,0.125,0.111111111111111,0,0,40,3,0.125,0.111111111111111,0,0
"EC","2020/08/27",17468736,0.0269230769230769,0.02,2080,19,0.082934659282758,6320,0.00810430385762344,5534,0.0690651246032179,0.0113539818161398,"ECF",281396,0,0,0,0,0,0,0,0,0,0
"EC","2020/08/27",17468736,0.0269230769230769,0.02,2080,19,0.082934659282758,6320,0.00810430385762344,5534,0.0690651246032179,0.0113539818161398,"ECG",4387434,0.15,0.155555555555556,NA,NA,80,3,0.15,0.155555555555556,NA,NA
"EC","2020/08/27",17468736,0.0269230769230769,0.02,2080,19,0.082934659282758,6320,0.00810430385762344,5534,0.0690651246032179,0.0113539818161398,"ECH",524004,0.0188679245283019,0.0144927536231884,NA,NA,53,3,0.0188679245283019,0.0144927536231884,NA,NA
"EC","2020/08/27",17468736,0.0269230769230769,0.02,2080,19,0.082934659282758,6320,0.00810430385762344,5534,0.0690651246032179,0.0113539818161398,"ECI",476257,0.3,0.3,0,0,10,1,0.3,0.3,0,0
"EC","2020/08/27",17468736,0.0269230769230769,0.02,2080,19,0.082934659282758,6320,0.00810430385762344,5534,0.0690651246032179,0.0113539818161398,"ECL",521154,0.0139784946236559,0.0128571428571429,0,0,930,14,0.0139784946236559,0.0128571428571429,0,0
"EC","2020/08/27",17468736,0.0269230769230769,0.02,2080,19,0.082934659282758,6320,0.00810430385762344,5534,0.0690651246032179,0.0113539818161398,"ECM",1562079,0.1,0.1,0,0,20,1,0.1,0.1,0,0
"EC","2020/08/27",17468736,0.0269230769230769,0.02,2080,19,0.082934659282758,6320,0.00810430385762344,5534,0.0690651246032179,0.0113539818161398,"ECN",133705,0.0333333333333333,0.0333333333333333,NA,NA,30,1,0.0333333333333333,0.0333333333333333,NA,NA
"EC","2020/08/27",17468736,0.0269230769230769,0.02,2080,19,0.082934659282758,6320,0.00810430385762344,5534,0.0690651246032179,0.0113539818161398,"ECO",715751,0,0,0,0,0,0,0,0,0,0
"EC","2020/08/27",17468736,0.0269230769230769,0.02,2080,19,0.082934659282758,6320,0.00810430385762344,5534,0.0690651246032179,0.0113539818161398,"ECP",3228233,0.0748267898383372,0.0997320261437909,0.0167910447761194,0.0252249134948097,2165,30,0.0748267898383372,0.0997320261437909,0.0167910447761194,0.0252249134948097
"EC","2020/08/27",17468736,0.0269230769230769,0.02,2080,19,0.082934659282758,6320,0.00810430385762344,5534,0.0690651246032179,0.0113539818161398,"ECR",921763,0,0,NA,NA,30,1,0,0,NA,NA
"EC","2020/08/27",17468736,0.0269230769230769,0.02,2080,19,0.082934659282758,6320,0.00810430385762344,5534,0.0690651246032179,0.0113539818161398,"ECS",196535,0,0,0,0,0,0,0,0,0,0
"EC","2020/08/27",17468736,0.0269230769230769,0.02,2080,19,0.082934659282758,6320,0.00810430385762344,5534,0.0690651246032179,0.0113539818161398,"ECSD",458580,0,0,0,0,0,0,0,0,0,0
