"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","stillsick_p_w_provs","stillsick_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","stillsick_p_w_regs_rhs","stillsick_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"ES",2020-10-24,47026208,0.0552546045503792,0,0.00325027085590466,923,10,0.0442033139751933,3944,0.00560419611587913,0.0184661856043798,3944,0.0462991309468178,0.00454139089398547,0.00454139089398547,"ESAN","ESAL",716820,0,0,0,0,0,0,20,1,8414240,0.0204638472032742,0.022520202020202,0.004149377593361,0.00358024691358025,0.00276625172890733,0.00347923681257015,733,10,0.0470311926465185,0.0385337551648124,0.00431730399181774,0.00384225550970735,0.0074645257553924,0.00631422056494429,898,898,0.0350913617391622,0.0313369835798955,0.00424183492371915,0.00372450425222043,0.0053530390224595,0.0050401291544659
"ES",2020-10-24,47026208,0.0552546045503792,0,0.00325027085590466,923,10,0.0442033139751933,3944,0.00560419611587913,0.0184661856043798,3944,0.0462991309468178,0.00454139089398547,0.00454139089398547,"ESAN","ESCO",782979,0,0,0,0,0,0,0,0,8414240,0.0204638472032742,0.022520202020202,0.004149377593361,0.00358024691358025,0.00276625172890733,0.00347923681257015,733,10,0.0470311926465185,0.0385337551648124,0.00431730399181774,0.00384225550970735,0.0074645257553924,0.00631422056494429,898,898,0.0350913617391622,0.0313369835798955,0.00424183492371915,0.00372450425222043,0.0053530390224595,0.0050401291544659
"ES",2020-10-24,47026208,0.0552546045503792,0,0.00325027085590466,923,10,0.0442033139751933,3944,0.00560419611587913,0.0184661856043798,3944,0.0462991309468178,0.00454139089398547,0.00454139089398547,"ESAN","ESGR",914678,0.119205298013245,0.0969565217391304,0.0198675496688742,0.02,0.0397350993377483,0.036231884057971,151,5,8414240,0.0204638472032742,0.022520202020202,0.004149377593361,0.00358024691358025,0.00276625172890733,0.00347923681257015,733,10,0.0470311926465185,0.0385337551648124,0.00431730399181774,0.00384225550970735,0.0074645257553924,0.00631422056494429,898,898,0.0350913617391622,0.0313369835798955,0.00424183492371915,0.00372450425222043,0.0053530390224595,0.0050401291544659
"ES",2020-10-24,47026208,0.0552546045503792,0,0.00325027085590466,923,10,0.0442033139751933,3944,0.00560419611587913,0.0184661856043798,3944,0.0462991309468178,0.00454139089398547,0.00454139089398547,"ESAN","ESH",521870,0.010752688172043,0.013,0.00268817204301075,0.001,0,0,372,5,8414240,0.0204638472032742,0.022520202020202,0.004149377593361,0.00358024691358025,0.00276625172890733,0.00347923681257015,733,10,0.0470311926465185,0.0385337551648124,0.00431730399181774,0.00384225550970735,0.0074645257553924,0.00631422056494429,898,898,0.0350913617391622,0.0313369835798955,0.00424183492371915,0.00372450425222043,0.0053530390224595,0.0050401291544659
"ES",2020-10-24,47026208,0.0552546045503792,0,0.00325027085590466,923,10,0.0442033139751933,3944,0.00560419611587913,0.0184661856043798,3944,0.0462991309468178,0.00454139089398547,0.00454139089398547,"ESAN","ESCA",1240155,0,0,0,0,0,0,0,0,8414240,0.0204638472032742,0.022520202020202,0.004149377593361,0.00358024691358025,0.00276625172890733,0.00347923681257015,733,10,0.0470311926465185,0.0385337551648124,0.00431730399181774,0.00384225550970735,0.0074645257553924,0.00631422056494429,898,898,0.0350913617391622,0.0313369835798955,0.00424183492371915,0.00372450425222043,0.0053530390224595,0.0050401291544659
"ES",2020-10-24,47026208,0.0552546045503792,0,0.00325027085590466,923,10,0.0442033139751933,3944,0.00560419611587913,0.0184661856043798,3944,0.0462991309468178,0.00454139089398547,0.00454139089398547,"ESAN","ESJ",633564,0.155555555555556,0.155555555555556,0.0111111111111111,0.0111111111111111,0.0111111111111111,0.0111111111111111,90,1,8414240,0.0204638472032742,0.022520202020202,0.004149377593361,0.00358024691358025,0.00276625172890733,0.00347923681257015,733,10,0.0470311926465185,0.0385337551648124,0.00431730399181774,0.00384225550970735,0.0074645257553924,0.00631422056494429,898,898,0.0350913617391622,0.0313369835798955,0.00424183492371915,0.00372450425222043,0.0053530390224595,0.0050401291544659
"ES",2020-10-24,47026208,0.0552546045503792,0,0.00325027085590466,923,10,0.0442033139751933,3944,0.00560419611587913,0.0184661856043798,3944,0.0462991309468178,0.00454139089398547,0.00454139089398547,"ESAN","ESMA",1661785,0.0923076923076923,0.0666666666666667,0,0,0,0,65,2,8414240,0.0204638472032742,0.022520202020202,0.004149377593361,0.00358024691358025,0.00276625172890733,0.00347923681257015,733,10,0.0470311926465185,0.0385337551648124,0.00431730399181774,0.00384225550970735,0.0074645257553924,0.00631422056494429,898,898,0.0350913617391622,0.0313369835798955,0.00424183492371915,0.00372450425222043,0.0053530390224595,0.0050401291544659
"ES",2020-10-24,47026208,0.0552546045503792,0,0.00325027085590466,923,10,0.0442033139751933,3944,0.00560419611587913,0.0184661856043798,3944,0.0462991309468178,0.00454139089398547,0.00454139089398547,"ESAN","ESSE",1942389,0.015,0.01,0.005,0.00333333333333333,0.01,0.00666666666666667,200,6,8414240,0.0204638472032742,0.022520202020202,0.004149377593361,0.00358024691358025,0.00276625172890733,0.00347923681257015,733,10,0.0470311926465185,0.0385337551648124,0.00431730399181774,0.00384225550970735,0.0074645257553924,0.00631422056494429,898,898,0.0350913617391622,0.0313369835798955,0.00424183492371915,0.00372450425222043,0.0053530390224595,0.0050401291544659
"ES",2020-10-24,47026208,0.0552546045503792,0,0.00325027085590466,923,10,0.0442033139751933,3944,0.00560419611587913,0.0184661856043798,3944,0.0462991309468178,0.00454139089398547,0.00454139089398547,"ESAR","ESTE",134137,0,0,0,0,0,0,0,0,1319291,0.05,0.05,0,0,0,0,80,1,0.0283969236697914,0.0316012083222596,0,0,0,0,103,103,0.0378408914644181,0.0396443959409439,0,0,0,0
"ES",2020-10-24,47026208,0.0552546045503792,0,0.00325027085590466,923,10,0.0442033139751933,3944,0.00560419611587913,0.0184661856043798,3944,0.0462991309468178,0.00454139089398547,0.00454139089398547,"ESAR","ESHU",220461,0,0,0,0,0,0,0,0,1319291,0.05,0.05,0,0,0,0,80,1,0.0283969236697914,0.0316012083222596,0,0,0,0,103,103,0.0378408914644181,0.0396443959409439,0,0,0,0
