"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country"
"1","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,0,8414240,0.0353021045485404,0.0484366066192078,0.00357732526141992,0.00676923076923077,4419,81,0.0283252246410585,0.0210204197870679,0.00447643064720413,0.00307381571108017,203,183,0.0349956773262949,0.047232477253798,0.00361307847428357,0.00662228140903052,47026208,0.115543328748281,0.0151285930408472,2181,27,0.0541550285698434,23121,0.00207628211076707,23121,0.059446621435592,0.00320137459904882
"2","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,0,8414240,0.0353021045485404,0.0484366066192078,0.00357732526141992,0.00676923076923077,4419,81,0.0283252246410585,0.0210204197870679,0.00447643064720413,0.00307381571108017,203,183,0.0349956773262949,0.047232477253798,0.00361307847428357,0.00662228140903052,47026208,0.115543328748281,0.0151285930408472,2181,27,0.0541550285698434,23121,0.00207628211076707,23121,0.059446621435592,0.00320137459904882
"3","ES","ESAN","ESGR",914678,NA,NA,NA,NA,0,0,8414240,0.0353021045485404,0.0484366066192078,0.00357732526141992,0.00676923076923077,4419,81,0.0283252246410585,0.0210204197870679,0.00447643064720413,0.00307381571108017,203,183,0.0349956773262949,0.047232477253798,0.00361307847428357,0.00662228140903052,47026208,0.115543328748281,0.0151285930408472,2181,27,0.0541550285698434,23121,0.00207628211076707,23121,0.059446621435592,0.00320137459904882
"4","ES","ESAN","ESH",521870,NA,NA,NA,NA,0,0,8414240,0.0353021045485404,0.0484366066192078,0.00357732526141992,0.00676923076923077,4419,81,0.0283252246410585,0.0210204197870679,0.00447643064720413,0.00307381571108017,203,183,0.0349956773262949,0.047232477253798,0.00361307847428357,0.00662228140903052,47026208,0.115543328748281,0.0151285930408472,2181,27,0.0541550285698434,23121,0.00207628211076707,23121,0.059446621435592,0.00320137459904882
"5","ES","ESAN","ESCA",1240155,0,0,NA,NA,20,1,8414240,0.0353021045485404,0.0484366066192078,0.00357732526141992,0.00676923076923077,4419,81,0.0283252246410585,0.0210204197870679,0.00447643064720413,0.00307381571108017,203,183,0.0349956773262949,0.047232477253798,0.00361307847428357,0.00662228140903052,47026208,0.115543328748281,0.0151285930408472,2181,27,0.0541550285698434,23121,0.00207628211076707,23121,0.059446621435592,0.00320137459904882
"6","ES","ESAN","ESJ",633564,NA,NA,NA,NA,0,0,8414240,0.0353021045485404,0.0484366066192078,0.00357732526141992,0.00676923076923077,4419,81,0.0283252246410585,0.0210204197870679,0.00447643064720413,0.00307381571108017,203,183,0.0349956773262949,0.047232477253798,0.00361307847428357,0.00662228140903052,47026208,0.115543328748281,0.0151285930408472,2181,27,0.0541550285698434,23121,0.00207628211076707,23121,0.059446621435592,0.00320137459904882
"7","ES","ESAN","ESMA",1661785,0.0679611650485437,0.0466666666666667,0.00970873786407767,0.00666666666666667,103,3,8414240,0.0353021045485404,0.0484366066192078,0.00357732526141992,0.00676923076923077,4419,81,0.0283252246410585,0.0210204197870679,0.00447643064720413,0.00307381571108017,203,183,0.0349956773262949,0.047232477253798,0.00361307847428357,0.00662228140903052,47026208,0.115543328748281,0.0151285930408472,2181,27,0.0541550285698434,23121,0.00207628211076707,23121,0.059446621435592,0.00320137459904882
"8","ES","ESAN","ESSE",1942389,0.0125,0.0125,0,0,80,1,8414240,0.0353021045485404,0.0484366066192078,0.00357732526141992,0.00676923076923077,4419,81,0.0283252246410585,0.0210204197870679,0.00447643064720413,0.00307381571108017,203,183,0.0349956773262949,0.047232477253798,0.00361307847428357,0.00662228140903052,47026208,0.115543328748281,0.0151285930408472,2181,27,0.0541550285698434,23121,0.00207628211076707,23121,0.059446621435592,0.00320137459904882
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,0,1319291,0.0576368876080692,0.0880277056277056,0.000821018062397373,0.000454545454545455,1388,25,0.288461538461538,0.15,0,0,52,52,0.0659722222222222,0.090265594035594,0.000791370187921912,0.000438131313131313,47026208,0.115543328748281,0.0151285930408472,2181,27,0.0541550285698434,23121,0.00207628211076707,23121,0.059446621435592,0.00320137459904882
"10","ES","ESAR","ESHU",220461,NA,NA,NA,NA,0,0,1319291,0.0576368876080692,0.0880277056277056,0.000821018062397373,0.000454545454545455,1388,25,0.288461538461538,0.15,0,0,52,52,0.0659722222222222,0.090265594035594,0.000791370187921912,0.000438131313131313,47026208,0.115543328748281,0.0151285930408472,2181,27,0.0541550285698434,23121,0.00207628211076707,23121,0.059446621435592,0.00320137459904882
