"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2020/07/07","ESCE",84777,1,100,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/07","ESML",86487,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/07","ESGA",2699499,164,12299,0,0,0.0291080575656557,0.00297101778280742,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/07","ESPV",2207776,111,7313,0,0,0.0511418022699303,0.00504880939978275,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/07","ESCM",2032863,155,11397,0,0,0.0730016671053786,0.0047759380240786,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/07","ESVC",5003769,191,14195,0,0,0.0269108841141247,0.00266207742843288,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/07","ESAN",8414240,200,13782,0,0,0.0264838194746771,0.00268073487770056,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/07","ESAS",1022800,80,6069,1,50,0.0207612456747405,0.00358724073407339,NA,NA,0,0,0,0,0,0
"2020/07/07","ESCL",2399548,145,10294,1,40,0.0469205362346998,0.00408509394422569,NA,NA,0,0,0,0,0,0
"2020/07/07","ESEX",1067710,45,3416,0,0,0.0324941451990632,0.00594591257471112,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/07","ESIB",1149460,57,3694,1,30,0.0322144017325393,0.00569395798382305,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/07","ESCT",7675217,200,12728,0,0,0.0472972972972973,0.00368777884490731,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/07","ESCB",581078,35,2960,0,0,0.0280405405405405,0.0059472952805995,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/07","ESAR",1319291,75,5513,0,0,0.0404498458189733,0.00520051519734832,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/07","ESRI",316798,23,1224,0,0,0.0686274509803922,0.0141634167112806,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/07","ESCN",2153389,50,3163,0,0,0.0347771103382864,0.00638497274659068,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/07","ESMD",6663394,200,13448,31,2004,0.0920582986317668,0.0048862951307764,NA,NA,0.000500250125062531,0.00098022695702869,7.14643035803616e-05,0.000370570427112922,0.00150075037518759,0.00169695292856792
"2020/07/07","ESMC",1493898,61,3792,0,0,0.0181962025316456,0.0042541878361802,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/07","ESNC",654214,30,2620,1,30,0.0396946564885496,0.0074759801929316,NA,NA,0,0,0,0,0,0
