"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2020/06/22","ESCE",84777,1,100,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/22","ESML",86487,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/22","ESGA",2699499,164,12299,1,100,0.0291080575656557,0.00297101778280742,NA,NA,0,0,0,0,0,0
"2020/06/22","ESPV",2207776,111,7313,4,160,0.0511418022699303,0.00504880939978275,NA,NA,0,0,0,0,0,0
"2020/06/22","ESCM",2032863,155,11397,1,100,0.0730016671053786,0.0047759380240786,NA,NA,0,0,0,0,0.02,0.0274394957835607
"2020/06/22","ESVC",5003769,191,14195,5,480,0.0269108841141247,0.00266207742843288,NA,NA,0,0,0,0,0,0
"2020/06/22","ESAN",8414240,200,13782,6,365,0.0264838194746771,0.00268073487770056,NA,NA,0.00547945205479452,0.00757315951729249,0.000782778864970646,0.00286913616394417,0.00547945205479452,0.00757315951729249
"2020/06/22","ESAS",1022800,80,6044,2,125,0.0208471211118465,0.0036019208106634,NA,NA,0,0,0,0,0,0
"2020/06/22","ESCL",2399548,144,10254,0,0,0.0461283401599376,0.00406004008288554,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/22","ESEX",1067710,45,3416,0,0,0.0324941451990632,0.00594591257471112,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/22","ESIB",1149460,56,3664,0,0,0.0324781659388646,0.00573979648523486,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/22","ESCT",7675217,200,12728,4,220,0.0472972972972973,0.00368777884490731,NA,NA,0,0,0,0,0,0
"2020/06/22","ESCB",581078,35,2960,1,150,0.0280405405405405,0.0059472952805995,NA,NA,0,0,0,0,0,0
"2020/06/22","ESAR",1319291,75,5513,0,0,0.0404498458189733,0.00520051519734832,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/22","ESRI",316798,23,1224,6,288,0.0686274509803922,0.0141634167112806,NA,NA,0,0,0.00545634920634921,0.00850775256112378,0.00347222222222222,0.00679360524445851
"2020/06/22","ESCN",2153389,50,3163,1,200,0.0347771103382864,0.00638497274659068,NA,NA,0,0,0,0,0,0
"2020/06/22","ESMD",6663394,200,13599,32,1696,0.0842709022722259,0.00466892538258405,NA,NA,0.00118623962040332,0.0016430386398783,0.00016946280291476,0.000621326242615035,0,0
"2020/06/22","ESMC",1493898,61,3792,0,0,0.0181962025316456,0.0042541878361802,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/22","ESNC",654214,29,2590,2,70,0.0397683397683398,0.0075258394617913,NA,NA,0,0,0,0,0,0
