"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"FR",2020-09-17,64207050,0.0481927710843374,0,0,83,4,0.0266537088249903,900,0.0167346772667487,0.000984314952167924,900,0.0284723682019239,0.0153216780672166,0.0153216780672166,"FRARA",7773595,0.103658536585366,0.108796296296296,0,0,0.00813008130081301,0.00555555555555556,164,6,0.103658536585366,0.108796296296296,0,0,0.00813008130081301,0.00555555555555556
"FR",2020-09-17,64207050,0.0481927710843374,0,0,83,4,0.0266537088249903,900,0.0167346772667487,0.000984314952167924,900,0.0284723682019239,0.0153216780672166,0.0153216780672166,"FRBFC",2902010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-09-17,64207050,0.0481927710843374,0,0,83,4,0.0266537088249903,900,0.0167346772667487,0.000984314952167924,900,0.0284723682019239,0.0153216780672166,0.0153216780672166,"FRBRE",3301802,0.0276243093922652,0.02,0,0,0,0,181,3,0.0276243093922652,0.02,0,0,0,0
"FR",2020-09-17,64207050,0.0481927710843374,0,0,83,4,0.0266537088249903,900,0.0167346772667487,0.000984314952167924,900,0.0284723682019239,0.0153216780672166,0.0153216780672166,"FRCOR",314867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-09-17,64207050,0.0481927710843374,0,0,83,4,0.0266537088249903,900,0.0167346772667487,0.000984314952167924,900,0.0284723682019239,0.0153216780672166,0.0153216780672166,"FRCVL",2619613,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-09-17,64207050,0.0481927710843374,0,0,83,4,0.0266537088249903,900,0.0167346772667487,0.000984314952167924,900,0.0284723682019239,0.0153216780672166,0.0153216780672166,"FRGES",5661319,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-09-17,64207050,0.0481927710843374,0,0,83,4,0.0266537088249903,900,0.0167346772667487,0.000984314952167924,900,0.0284723682019239,0.0153216780672166,0.0153216780672166,"FRHDF",6069298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-09-17,64207050,0.0481927710843374,0,0,83,4,0.0266537088249903,900,0.0167346772667487,0.000984314952167924,900,0.0284723682019239,0.0153216780672166,0.0153216780672166,"FRIDF",11938714,0.00666666666666667,0.002,0.09,0.09,0,0,150,5,0.00666666666666667,0.002,0.09,0.09,0,0
"FR",2020-09-17,64207050,0.0481927710843374,0,0,83,4,0.0266537088249903,900,0.0167346772667487,0.000984314952167924,900,0.0284723682019239,0.0153216780672166,0.0153216780672166,"FRNAQ",5910360,0.06,0.06,0,0,0,0,100,2,0.06,0.06,0,0,0,0
"FR",2020-09-17,64207050,0.0481927710843374,0,0,83,4,0.0266537088249903,900,0.0167346772667487,0.000984314952167924,900,0.0284723682019239,0.0153216780672166,0.0153216780672166,"FRNOR",3397249,0.0222222222222222,0.025,0,0,0,0,45,2,0.0222222222222222,0.025,0,0,0,0
"FR",2020-09-17,64207050,0.0481927710843374,0,0,83,4,0.0266537088249903,900,0.0167346772667487,0.000984314952167924,900,0.0284723682019239,0.0153216780672166,0.0153216780672166,"FROCC",5657583,0.0538461538461538,0.04625,0,0,0,0,260,4,0.0538461538461538,0.04625,0,0,0,0
"FR",2020-09-17,64207050,0.0481927710843374,0,0,83,4,0.0266537088249903,900,0.0167346772667487,0.000984314952167924,900,0.0284723682019239,0.0153216780672166,0.0153216780672166,"FRPAC",4984058,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-09-17,64207050,0.0481927710843374,0,0,83,4,0.0266537088249903,900,0.0167346772667487,0.000984314952167924,900,0.0284723682019239,0.0153216780672166,0.0153216780672166,"FRPDL",3676582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
